Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;;
Irlanda;IRL;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.5;;;;;;;36.9;37;35.6;;;;33;;;32.9;33.6;33.8;32.7;31.9;30.9;32.7;32.3;32.9;33.2;33.5;31.9;31.8;32.8;;;;;
Irlanda;IRL;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;3.46988788717519;6.48980842803041;4.721428204932;4.26022948335094;5.65664556451438;1.39480790582883;8.21130045744948;7.18672847234525;3.07303633928771;3.07932923299536;3.325215695057;2.28346851428232;-0.244301151426072;4.35437247155261;3.0856150352204;-0.428330532587168;4.66309110600002;5.21741406920637;5.81391956325106;8.466527956566;1.92963954924177;3.34327431559245;2.69260920066976;5.75582691819758;9.63442233850276;7.41422940163349;10.9037299753492;8.69134388802115;10.503559576579;9.44575060214976;5.27843134099287;5.91981605076339;3.01996904777685;6.72135332088108;5.70008923676049;5.07090103688741;5.32426724046353;-4.48038333458845;-5.07921267285931;1.80997974398586;0.343440795398124;0.225714843002336;1.35163400394072;8.55668798513403;25.1625330527198;3.67781581095514;8.14529615601917;8.16987093310331;;;
Irlanda;IRL;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.27006;1.24317;1.20958;1.15338;1.08497;1.05306;1.05605;1.12451;1.17866;1.19281;1.19836;1.23325;1.38766;1.6082;1.59153;1.56058;1.56119;1.5658;1.49955;1.19201;1.16892;1.04038;;;;
Islandia;ISL;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.8;28;29;30.2;29.5;31.8;28.7;26.2;26.8;26.8;25.4;27.8;26.8;;;;;;
Islandia;ISL;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;-0.0846619462922718;8.31371274423529;10.2833828720506;9.91654401443;7.37172929870715;8.73593347606989;-1.26726186273838;-5.47490634604691;2.37458802719068;12.7532970703039;13.0608376319377;6.17733444453231;6.80600973832763;5.70629213666349;0.646155063867909;5.95936751563781;8.82227725008342;6.01671460055637;4.86058238339812;5.74792071041333;4.26500710390928;2.15456624627033;-2.15116170746109;4.12911823556156;3.29284138040124;6.27054195914147;8.54593975209229;-0.0897260292344697;0.258439850879128;1.16937033786417;-0.223525514632513;-3.37389414128371;1.31344946309943;3.60885793247292;0.116583709779718;4.57316375769254;3.58893900693489;7.0955601041258;4.04305193586909;4.89159350462769;3.8988107358616;0.681172794728482;2.26813727251749;8.04220529631839;6.33000431222727;5.24882011712438;9.36532311561291;1.99198080534548;-6.77721505166114;-3.43587807775975;1.88161948659334;1.29643609141159;4.13385110139113;2.08028719611639;4.46786050649379;7.35147530838725;4.60378137462914;4.61147602956513;;;
Islandia;ISL;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.7954;1.9532;2.23767;2.5783;2.8501;2.82841;2.70912;;2.68614;2.8939;2.54913;2.48745;2.59511;;2.41367;;1.70204;1.94811;2.12004;2.03413;2.12724;;;;
Israel;ISR;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;36.3;;;;;;;36.5;;;;;;35.5;;;;;38.1;;;;38.9;;;;41.8;;41.1;;;42.5;;41.3;;39.8;;39;;;;;
Israel;ISR;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;11.2038856174685;10.1561171576566;10.6957129751426;7.93719197503013;9.09396559916497;-0.0796447724232223;2.99502016577178;16.2419568132625;13.5657035064126;3.04405865901758;10.9510709502257;12.1465546445283;5.58746379267339;6.47616131759081;3.24281952748575;0.322503186280599;1.03529918585319;5.55508721869566;6.20781571249209;1.67044166063044;5.33992695684324;2.0824999678245;3.35910154527146;0.933213730344562;4.03694028908383;4.1901445864805;7.1397113698733;2.9100162043601;0.574746832416537;7.315199174933;7.72611516239357;7.75926609936013;4.11675639386306;7.42784526908483;6.60292483638582;5.03281699632532;3.9296726769599;3.91689355477342;3.11459706778045;7.45518207977373;0.118821461013411;-0.0148606388066952;0.970458595661455;4.18588231834032;3.91169333203911;5.56443510658072;5.77348255543507;2.99648306061574;0.924262605450494;5.60113767079041;4.7834974887954;2.25723754794416;4.14805455171508;3.75820019030697;2.2900921230342;3.98204637527108;3.53670318805928;3.45370251802824;;;
Israel;ISR;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.59385;2.80908;2.92076;3.33293;3.93624;4.18772;4.13345;3.89787;3.87732;4.05153;4.14236;4.42769;4.34517;4.13326;3.93984;4.01151;4.15735;4.0748;4.17584;4.25563;4.39314;4.54474;;;;
Italia;ITA;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;32.5;34.5;;32.6;;31.5;;35.5;;35.2;;;36.7;;35.3;;;34.9;34.3;33.8;33.7;32.9;33.8;33.8;34.7;35.1;35.2;34.9;34.7;35.4;35.2;35.9;;;;
Italia;ITA;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;8.20724591384771;6.20365045787146;5.60972797819814;2.79770227911507;3.26802371964163;5.98479422519729;7.17861246556171;6.54455465470546;6.09805999558601;5.26869296541965;1.81810798630654;3.69048574616551;7.12586229460925;5.50014113861917;-2.090162915588;7.12538514913332;2.56050080289685;3.24013979399651;5.95915944602913;3.43001638579285;0.844227625365292;0.413585658811044;1.16920350376;3.22585237748424;2.79808572336518;2.85997188873959;3.19196061964053;4.19437726778631;3.38838351487503;1.98577489860918;1.53844755787564;0.834275460621242;-0.85280574993206;2.15102364473378;2.88683673806503;1.26678480191715;1.83021223388438;1.81061516197623;1.6257275993546;3.78695514323979;1.95137155605238;0.253942998968455;0.138626890776507;1.42359415817907;0.817848973650598;1.79063968081796;1.48707298036786;-0.962012840579291;-5.2809372082931;1.71329583916922;0.707333347034435;-2.98090576823772;-1.84106545088248;-0.00454754236383792;0.778304350716581;1.27967112794536;1.71616738086655;0.77434001307563;;;
Italia;ITA;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.94843;0.98994;1.00784;0.98337;1.00546;1.04491;1.08482;1.06198;1.05312;1.04709;1.08696;1.1327;1.16367;1.22126;1.22311;1.20984;1.27087;1.30768;1.34301;1.34115;1.37124;1.35206;;;;
Japón;JPN;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.8;;32.1;;;32.9;;;;;;;;
Japón;JPN;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;12.0435364080116;8.90897299558067;8.47364238279391;11.6767081963977;5.81970787298265;10.6385615591629;11.0821423246929;12.8824681383234;12.4778945144976;0.399050644836535;4.69899204223367;8.41354725524519;8.03259997464167;-1.22523982754012;3.09157591621805;3.97498409101746;4.39033795024311;5.27194150294601;5.48404183245223;2.81759120758123;4.209336465291;3.31245673720863;3.52304498514673;4.50199481615527;5.23338094683929;3.32652561629578;4.73066586036906;6.78502010949815;4.85803768630618;4.89271306575883;3.4174967617614;0.848069581292606;-0.517919847232037;0.993066363300827;2.74214032208901;3.0999992907731;1.07604523419364;-1.12840982885864;-0.251954272087815;2.77963282527575;0.406335903186886;0.117992776763344;1.52822014815892;2.20468788231713;1.662670405184;1.42000655604446;1.65418388116969;-1.09354060040749;-5.41641279673664;4.19173925858955;-0.115421339717841;1.49508958594926;2.0002678411015;0.374719476331322;1.22292104108077;0.609093181244134;1.92875725125687;0.788455875670337;;;
Japón;JPN;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.69206;2.76968;2.87363;2.89283;2.90569;2.97183;3.01394;3.04295;3.02952;3.18099;3.27844;3.3396;3.33718;3.2314;3.13708;3.24477;3.20908;3.31496;3.40022;3.28165;3.15522;3.21254;;;;
Corea, República de;KOR;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.7;;32.3;;32;;31.6;;;;;;;;;
Corea, República de;KOR;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;6.88225599707013;3.83906360290842;9.19035393966593;9.45943903994295;7.18363988757531;11.9835040711767;9.11696443153249;13.1885390008727;14.5413707753423;9.99731713860639;10.4546932742055;7.1507147770554;14.8275543365582;9.46087346200031;7.86351165640026;13.1151588404152;12.2776612241175;10.7744913710061;8.62563238878273;-1.70127653007586;7.18051083923589;8.26502126461675;13.2420634291482;10.4429111120963;7.74964599933827;11.2240864216026;12.4672660529885;11.9047186107828;7.02971001581201;9.81122968350864;10.3539513551382;6.17550568651626;6.84674391703214;9.20614151501316;9.57060413215936;7.5945090893005;5.92218546449831;-5.4712192582852;11.3086214936258;8.92442603420267;4.52530676360105;7.43243361369808;2.93321790185936;4.89984045045715;3.92367739233066;5.17615381826533;5.46339639319318;2.8292231734122;0.70750994641844;6.49679358555511;3.68168856910729;2.29239784625679;2.89620493507104;3.34144776129996;2.79023616714657;2.9293047947001;3.06276846243263;2.66831140171185;;;
Corea, República de;KOR;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.26089;2.2977;2.16151;2.06662;2.18023;2.34108;2.27382;2.3515;2.53248;2.62617;2.83066;3.00035;3.12343;3.29324;3.46594;3.74361;4.02554;4.14853;4.28874;4.21702;4.22744;4.55324;;;;
Lituania;LTU;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.6;;;;;;;;;;;37;35.3;34.4;34.8;35.7;37.2;33.6;32.5;35.1;35.3;37.7;37.4;38.4;37.3;;;;
Lituania;LTU;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.14995887392269;8.29322887026818;7.46717552410661;-1.13464274466837;3.83166729800301;6.52443068616948;6.76074951965822;10.5385649542543;6.55008306073013;7.72740790166723;7.40644421277685;11.086954275977;2.62807796119264;-14.8141631583267;1.48223244137165;6.02563809108096;3.8333027642867;3.55842463134766;3.50797121712733;2.03314807367339;2.55593956708222;4.24757675412258;3.64475653175535;;;
Lituania;LTU;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.49155;0.53658;0.54377;502;0.5848;0.66679;0.6567;0.66339;0.75066;0.74741;0.79119;0.80093;0.78844;0.82967;0.78348;0.9039;0.89469;0.95088;1.03048;1.04095;0.84329;0.88544;;;;
Luxemburgo;LUX;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;26.7;;;;;;26.8;;;26.9;;;30.2;;;30.4;;;30.2;30.2;30.8;30.9;31.1;32.6;31.2;30.5;32.1;34.3;32;31.2;33.8;33;34.9;;;;
Luxemburgo;LUX;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;3.8299831217405;1.35867767094877;3.43910854038498;7.86582881901587;-0.734933604480986;1.10590411235907;0.216730811573271;4.18387242679029;9.97285794333051;4.50704070671839;2.66723623710365;6.59819261283768;8.3126773457769;4.2124673065868;-6.57137064667627;2.53433172371319;1.56977627327484;4.07497175948708;2.34560848472411;0.840882921905546;-0.550950090520004;1.13129633334053;2.98907749390595;6.18693884371689;2.79170649817242;9.98393458015228;3.95097787379856;8.46328296539716;9.79806158649727;5.31993177546022;8.64419057624002;1.81965281811752;4.2006480382002;3.82092114294026;1.43220018020473;1.38842848201479;5.70971703699894;6.04465155848581;8.48100266522123;8.23979914359427;2.53197513706755;3.81946965759437;1.6292869549314;3.61217676997076;3.17244278079178;5.17848586333136;8.35455327716321;-1.27958558128132;-4.35860695207019;4.8649684924216;2.53923488261137;-0.352519229052419;3.65437025918655;4.29678634989637;4.30643253786916;4.57460028278058;1.80118170327937;3.11083626560442;;;
Luxemburgo;LUX;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.57673;;;1.62595;1.60262;1.57171;1.66674;1.59123;1.62293;1.6775;1.50257;1.46277;1.27267;1.30266;1.26404;1.28405;1.29524;1.25607;;;;
Letonia;LVA;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;;31;31.6;;;;;;;;36.4;39;35.6;37.5;37.2;36;35;35.8;35.2;35.5;35.1;34.2;34.3;35.6;;;;
Letonia;LVA;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.79878843412742;2.54605589085453;8.93924849630017;6.36516388666254;2.82779355129171;5.59519819700228;6.31906192198825;7.11596707207414;8.43638384632277;8.34135916023317;10.7433819978121;11.8880966890021;10.010851453342;-3.34636707932168;-14.2381467273088;-4.47344119778778;6.28511861493423;4.13423164998356;2.32800426344402;1.91519037794332;3.26052438137853;1.77380957693411;3.78731375779996;4.62077695023;;;
Letonia;LVA;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.39723;0.3664;0.37876;0.35186;0.43598;0.40321;0.40888;0.36002;0.40013;0.52959;0.65063;0.55379;0.58139;0.45271;0.61078;0.69662;0.66424;0.6122;0.6893;0.62623;0.44094;0.51012;;;;
México;MEX;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54.3;;;53.7;;54.3;;54.8;;53.4;;52.6;;50.1;;50;50.1;48.9;;49.9;;47.2;;48.7;;48.7;;46.3;;45.4;;;
México;MEX;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;5.0000000024334;4.66441466819312;8.10688692769648;11.9054807682312;7.09999999585864;6.09613930404728;5.85492487760943;9.42327881833562;3.41862002555953;6.5024840333226;3.76246768583204;8.22880731164975;7.86111986077987;5.77682722978703;5.74448504962173;4.4174441350436;3.39063970677674;8.95694232825602;9.69817013786907;9.23325198388645;8.52560666281634;-0.520808041863248;-3.48642180362442;3.41081413532642;2.18769311647023;-3.07895537526313;1.72243931164817;1.28326099740492;4.10550933059433;5.17576838619527;4.21475483867759;3.54110241594962;1.94115584773009;4.94108067568743;-6.29123082110115;6.77325869445045;6.8468522786243;5.16392516795146;2.75355424748236;4.94245371467422;-0.404390126692846;-0.0398444814685348;1.44638268370363;3.92059081028791;2.30780706591736;4.49507789421408;2.29144571429802;1.14358458719398;-5.28574413681748;5.11811814321162;3.66300792950094;3.64232267941347;1.35409196151679;2.80434012838097;3.28799159933094;2.91054645900421;2.11808234719885;2.13595812119722;;;
México;MEX;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.25067;0.2762;0.30196;0.3441;0.30613;0.32418;0.36667;0.38038;0.38816;0.39844;0.36922;0.42606;0.47073;0.51677;0.53299;0.51144;0.48684;0.49855;0.53037;0.52377;0.48609;;;;;
Países Bajos;NLD;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;28.4;;;;26.8;;;31.1;;;30.4;;;;;;28.1;;;;;29.8;29;30;29.6;29.3;27.9;27.8;27.8;27.6;28.1;28.6;28.2;28.2;28.5;;;;
Países Bajos;NLD;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;0.295546672716611;6.84350732102872;3.62462153047358;8.27490393060459;8.6430949357501;2.74110433455463;5.28001474697683;6.41613403990091;6.42944907759089;6.14018152130686;4.31698037027313;3.53387448982305;5.44422313436603;3.43871785711072;0.00202872702421075;4.45630958548944;2.52044044349292;2.69624677256159;2.01416619198946;1.34191419704234;-0.783611618195607;-1.24075677144288;2.06995807189523;3.06167903076083;2.58017980084426;2.78697587833909;1.93124851865414;3.44121888998752;4.42011802699638;4.18322280820233;2.43913450551463;1.70607089680321;1.25755220334295;2.96109243145828;3.11603596574939;3.49874220875684;4.32905332220884;4.6639172230081;5.03404811507453;4.19564248218455;2.32695510581596;0.217273561401441;0.155646066071881;1.98494569579117;2.05087607391015;3.46098900132874;3.77284251780152;2.17032478968935;-3.666884024935;1.34273944410323;1.5511892518082;-1.03035400660274;-0.130175228639018;1.42339540987437;1.95916969092505;2.19171371926123;2.91090258405885;2.59745361827454;;;
Países Bajos;NLD;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.84093;1.84477;1.74206;1.82282;1.7898;1.79609;1.74543;1.7839;1.78901;1.77388;1.74067;1.6703;1.62269;1.6657;1.70404;1.88131;1.91627;1.92987;1.97568;1.98487;1.99685;1.98816;;;;
Noruega;NOR;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;26.9;;;;;;;24.6;;;;;25.2;;;;26;;;;;27.4;;;27.6;31.6;30.6;26.4;27.1;27;26.2;25.7;25.3;25.7;26.4;26.8;27.5;28.5;27;;;;
Noruega;NOR;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;6.27333551040729;2.81394513844542;3.78504308366053;5.0096509866239;5.28560880055218;3.78651325489734;6.25607900635556;2.25987552819262;4.50461145559137;1.94330050548346;5.67240747526567;5.33062591594195;4.53291884569511;3.92301020197432;4.95214778544401;5.8253934592605;4.16074732242862;3.86940625072467;4.37245992731722;4.56464835641921;1.59827436373983;0.235354478446709;3.97280881355124;6.05240316534181;5.55335896373643;4.04225262081309;1.75340078899657;-0.255347257779377;1.03828996935131;1.93241982650521;3.08472139526602;3.57439553891901;2.84532436675762;5.05542738771337;4.15549133419204;5.02794717187143;5.28459298480296;2.62442622196583;2.01286328876013;3.20497922225218;2.07479039388386;1.44625413960414;0.910105664307537;3.96941456013641;2.62545762627546;2.39979082117745;2.99425185125679;0.476379999491613;-1.72702030948713;0.701833823862358;0.981469497299358;2.70307385484266;1.03407291353631;1.9695443007939;1.96712843821408;1.07155897720727;2.3232584068849;1.28954820126177;;;
Noruega;NOR;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.59352;;1.60533;;1.56231;1.63058;1.68036;1.54506;1.48317;1.45598;1.56401;1.55346;1.72279;1.64855;1.62534;1.61858;1.65004;1.71187;1.93095;2.03074;2.10968;;;;
Nueva Zelandia;NZL;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nueva Zelandia;NZL;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;3.78545823631424;5.11910787339053;7.80027859021415;5.99344001582789;-1.73168287062549;0.928812214876089;-3.93633786970943;0.317192782853056;2.19232292255083;1.28414566236785;4.65595687181002;0.929772181720452;3.49067668114438;4.79363710445423;1.61491845450274;2.34809414678577;0.970943407244903;-0.354276133381688;0.161283078303029;0.153016817445177;-1.09079932929509;1.0947463312235;6.39163536172921;5.11839951439271;4.72222658538813;3.62108331361432;2.04372934626799;0.791937180158712;5.45587828856125;2.90332374737197;3.46937571710772;4.68031972024605;4.56309681436264;4.03388787023935;3.32140294488967;2.84398231059704;3.01311168967995;-1.00889396594292;-0.213698243240074;1.53924561639442;2.33420027323679;2.22596550352765;2.57538598834562;3.71553307085391;3.5847045137384;3.64579897840322;3.12846078945779;2.77357101506234;;;
Nueva Zelandia;NZL;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.05649;;0.96387;;1.10029;;1.14891;;1.12043;;1.15657;;1.2525;;1231;;1.15412;;1.23292;;;;;;
Polonia;POL;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;25.2;28;25.5;;26.9;;;29.3;;;34.6;;;;32.1;;;;;38;35.8;34.7;34;33.5;33.4;33.2;33.2;33;33.1;32.8;31.8;31.2;29.7;;;;
Polonia;POL;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7.01557880092621;2.51497862056375;3.73831030894385;5.29280206076463;6.95185662108879;6.05657675176391;6.45935385400638;4.61478486021005;4.64203359136623;4.55931252072898;1.24796411556707;2.04161758932078;3.56245614829234;5.13563617255997;3.49366763702947;6.17964134606568;7.03482830117142;4.24960850275163;2.82025975902158;3.60692826143993;5.017235199938;1.60790664456468;1.39189232124922;3.31844753700079;3.83907133877577;3.06390811613761;4.93766324502775;5.14801848357114;;;
Polonia;POL;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.64036;0.64412;0.66083;0.6818;0.64202;0.62284;0.55785;0.53884;0.55251;0.56281;0.55082;0.56189;0.59921;0.66097;0.7207;0.74588;0.88086;0.87053;0.93978;1.00325;0.9641;1.03445;;;;
Portugal;PRT;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.7;38.9;38.5;38.1;36.8;36.6;34.9;35.8;36.3;36;36.2;35.6;35.5;35.2;33.8;;;;
Portugal;PRT;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;5.53490347567502;6.61444776877377;5.87370211616296;6.31074738257507;7.46898852994373;4.0779094339812;7.54448252894966;8.8755092337672;2.12074116169632;12.612605273951;6.63165234314131;8.01569623382214;11.2006711738653;1.14286037882911;-4.34763106036493;6.90023098981125;5.602597312963;2.81596603354386;5.63893736508396;4.58934016858188;1.61810348533464;2.13537530636991;-0.173113144882095;-1.87997950244245;2.80743959767125;4.14095558339183;6.3813939542315;7.48910804433758;6.44063885639297;3.95052335579126;4.36820647933141;1.08947648536744;-2.04327704349365;0.964838228354807;4.28278040832582;3.5042473691652;4.40086796887758;4.80796343287557;3.90657649724329;3.81617784569175;1.94367248245287;0.770924141180245;-0.93052114093544;1.78873574499863;0.78184755398037;1.62503441216619;2.50657998891496;0.319247504423984;-3.12207907853588;1.73762581004311;-1.69616574359263;-4.0572938167393;-0.922644347672758;0.792191109277567;1.79204627618559;2.01948511739198;3.50634545800293;2.44126692937017;;;
Portugal;PRT;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5495;0.5636;0.62468;681;0.72127;0.76452;0.72144;0.69759;0.72871;0.75707;0.95455;1.12427;1.4452;1.57973;1.53257;1.45683;1.37777;1.32641;1.28973;1.24263;1.28081;1.31682;;;;
República Eslovaca;SVK;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.2;;;;26.3;;;;;;;;27.1;29.3;25.8;24.7;26;27.2;27.3;26.5;26.1;28.1;26.1;26.5;25.2;;;;;
República Eslovaca;SVK;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.90132730408163;6.2055302283329;5.84349533859489;6.61989553483538;5.92583679919336;4.07609971533984;-0.105916496078038;1.16652715796093;3.2537868430469;4.50944153271871;5.49908387750746;5.27888034834336;6.62346160878337;8.49317694925051;10.8320279014178;5.57488636038981;-5.45553223748067;5.7208447993039;2.86444294782228;1.89581081230277;0.670844582231595;2.75243433140047;4.82191850602997;2.12346322067106;3.0407283401378;4.03370304338463;;;
República Eslovaca;SVK;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.89292;1.05283;0.76611;0.64556;0.63927;0.62565;0.56389;0.56247;0.50149;0.49401;0.47563;0.44824;0.46204;0.47326;0.61614;0.66326;0.80495;0.82362;0.88008;1.17171;0.78895;0.88267;;;;
Eslovenia;SVN;Índice de Gini;SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.6;;;;;;29.2;;;;24.1;;24;;;;;24.8;24.6;24.4;24.4;23.7;24.8;24.9;24.9;25.6;26.2;25.7;25.4;24.8;24.2;;;;
Eslovenia;SVN;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-8.9001071506368;-5.46369909654157;2.84341791972646;5.32748770741991;4.10716055982748;3.20300197482031;5.04979437330448;3.27936819336514;5.33266686692517;3.67236899158758;3.21656104359991;3.50559938805222;2.96026024772419;4.35919303625849;3.79797049059447;5.74639693377593;6.98016242822632;3.50984122639673;-7.54843872032357;1.34374847578032;0.861329048743073;-2.63943872926306;-1.02928383130694;2.76815801959029;2.2100816239482;3.1216997819147;4.83338291255969;4.11821785906514;;;
Eslovenia;SVN;Gasto en investigación y desarrollo (% del PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.26633;1.24727;1.30637;1.33814;1.3563;1.46773;1.43874;1.24528;1.36806;1.41229;1.53291;1.42382;1.62564;1.81629;2.05763;2.42358;2.57319;2.5801;2.36743;2.19504;2.01191;1.86311;;;;
Suecia;SWE;Índice de Gini;SI.POV.GINI;;;;;;;;34;;;;;;;;24.3;;;;;;22.9;;;;;;23.1;;;;;24.9;;;25.2;;;;;27.2;;;25.3;26.1;26.8;26.4;27.1;28.1;27.3;27.7;27.6;27.6;28.8;28.4;29.2;29.6;28.8;;;;
Suecia;SWE;Crecimiento del PIB (% anual);NY.GDP.MKTP.KD.ZG;;5.68129280956549;4.25904722832698;5.32793378828826;6.82116450044803;3.82150758550968;2.09084428949741;3.3653885828444;3.63850566422768;5.00907521487679;6.47367391804463;0.944646245300618;2.28873879757441;3.96798112545744;3.19819562821957;2.55286267634365;1.05810486712046;-1.59625858309711;1.75154803863033;3.84000351719843;1.69997141758054;0.454830446382502;1.2486646768229;1.90063868789471;4.22953524519751;2.16037374235721;2.69132318865005;3.35384297295714;2.55903870199153;2.65480691312669;0.754674752946087;-1.14597486235253;-1.15859273855172;-2.06561638479168;3.97201526072087;3.99842866262226;1.61487823246848;3.0991292807292;4.26101878121558;4.31122963894461;4.87452535812835;1.46791759153095;2.19605929752751;2.24460649157807;4.32613127687604;2.89589356234529;4.60248861027249;3.4308839076115;-0.242293278297552;-4.2364205140448;6.18902943465953;3.05232352945791;-0.630974367300553;1.08783120005064;2.74728771601418;4.4207996393632;2.41303814097833;2.4118514527697;2.22523861239767;;;
